CLUSTER;FILIAL;DT CG PONTO;Nº CG PONTO;SKU;DESC SKU;QTDE;AÇÃO;PRIORIDADE;CUBAGEM;CUSTO;DATA ENTREGA;MOTIVO
SPCAP017;1590;2022-09-22;1;4026276;PRAN BRITANIA TITANIUM BLUE AZ;1;A definir;6.Aging;0.0014;81,9;A definir;A definir
SPCAP017;1590;2022-09-22;1;4635809;PRAN PHILCO ULTRA TITANIUM PPR;1;A definir;6.Aging;0.0018;105,06;A definir;A definir
SPCAP017;1590;2022-09-22;1;310883;PRAN TAIFF CERAMIC BIV;1;A definir;6.Aging;0.0018;81,38;A definir;A definir
SPCAP017;1590;2022-09-22;1;5159636;PRANCHA TAIFF RED ION VM/PTO B;2;A definir;6.Aging;0.0038;265,7;A definir;A definir
SPCAP017;1590;2022-09-22;1;7900252;SUP TV INC/ART 10/55 BRASF SBR;1;A definir;6.Aging;0.0056;62,06;A definir;A definir
SPCAP017;1590;2022-09-22;1;5137594;FERRO A VAPOR MONDIAL F-53 120;1;A definir;6.Aging;0.0072;119,43;A definir;A definir
SPCAP017;1590;2022-09-22;1;5073138;CEL. DESB. MOTO G22 128GB AZUL;12;A definir;2.Telefonia;0.0096;13346,52;A definir;A definir
SPCAP017;1590;2022-09-22;1;4642945;SECADOR 2000W TAIFF STYLE COBR;3;A definir;6.Aging;0.021;411,06;A definir;A definir
SPCAP017;1590;2022-09-22;1;4200004;ASP STICK 1200W MONDIAL AP 25;1;A definir;6.Aging;0.0263;261,68;A definir;A definir
SPCAP017;1590;2022-09-22;1;383104;LIQ 2VEL MONDIAL POWER BLACK L;2;A definir;6.Aging;0.0304;147,58;A definir;A definir
SPCAP017;1590;2022-09-22;1;4789458;MULT HP DESKJET ADVANTAGE 2774;1;A definir;3.Tecnologia;0.0308;364,26;A definir;A definir
SPCAP017;1590;2022-09-22;1;4744020;LIQ 15VEL OSTER 1400W OLIQ610;2;A definir;6.Aging;0.0422;310,88;A definir;A definir
SPCAP017;1590;2022-09-22;1;4805771;F MIC 20L MIDEA MRAS21 110V BC;1;A definir;6.Aging;0.0488;398,56;A definir;A definir
SPCAP017;1590;2022-09-22;1;4824547;F MIC 34L ELECTROLUX MEO44 110;1;A definir;6.Aging;0.0859;656,45;A definir;A definir
SPCAP017;1590;2022-09-22;1;5155398;F MIC 34L BRITANIA BMO34EB 110;1;A definir;6.Aging;0.1073;606,33;A definir;A definir
SPCAP017;1590;2022-09-22;1;4968670;"TV 32"" PHILCO ROKU LED PTV32G7";2;A definir;3.Tecnologia;0.11;2054,66;A definir;A definir
SPCAP017;1590;2022-09-22;1;4643453;"TV 32"" AOC ROKU TV HD 32S5195/";2;A definir;3.Tecnologia;0.1128;2305,92;A definir;A definir
SPCAP017;1590;2022-09-22;1;5128927;CENTRIFUGA 15KG BRITANIA BCR15;1;A definir;6.Aging;0.1697;397,95;A definir;A definir
SPCAP017;1590;2022-09-22;1;5123518;BICICLETA NETUNO ARO 29 PRETA/;1;A definir;6.Aging;0.3402;844,34;A definir;A definir
SPCAP017;1590;2022-09-22;1;4844866;"TV 43"" LED UHD 4K SAMSUNG 43AU";4;A definir;3.Tecnologia;0.3912;8269,96;A definir;A definir
SPCAP017;1590;2022-09-22;1;4895924;COL D20 ALT12 138 HELLEN PRO C;1;A definir;6.Aging;0.3912;360,89;A definir;A definir
SPCAP017;1590;2022-09-22;1;4892100;BABYCROSS PASSEIO & PEDAL VERM;2;A definir;6.Aging;0.5996;1000,26;A definir;A definir
SPCAP017;1590;2022-09-22;1;4547713;REF FF 431L ELECTROLUX TF55 11;1;A definir;6.Aging;0.9789;3164,59;A definir;A definir
SPCAP017;1590;2022-09-22;1;4845056;REF FF 410L CONSUL CRM50HK INO;1;A definir;6.Aging;0.9938;3131,56;A definir;A definir
SPCAP017;1590;2022-09-22;1;4053486;REF FF 443L BRASTEMP BRE57AKA;1;A definir;6.Aging;1.1913;4402,33;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4710762;CAPA PROT SAMSUNG SILICONE GAL;1;A definir;6.Aging;0.0002;68,07;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5122643;CEL DESB SAMSUNG GALAXY A23 PR;1;A definir;2.Telefonia;0.0005;1302,88;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4518128;JOGO UMA AVENTURA LEGO 2 PS4 W;1;A definir;0.Pv;0.0005;64,22;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5021308;CEL. DESB. MOTO G31 128GB GRAF;1;A definir;2.Telefonia;0.0007;1383,04;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4981189;SMART LAMPADA RGB MAIS WI-FI P;1;A definir;4.Baixo_dde;0.0007;87,9;A definir;A definir
SPCAP9410;3000;2022-09-22;1;3699846;SUP TV FIXO 14 A 84 ELG UNI100;1;A definir;4.Baixo_dde;0.0009;20,5;A definir;A definir
SPCAP9410;3000;2022-09-22;1;3699846;SUP TV FIXO 14 A 84 ELG UNI100;1;A definir;4.Baixo_dde;0.0009;20,5;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4791517;TAB POS TWIST T770F 7/QC/AND/3;1;A definir;3.Tecnologia;0.0015;364,02;A definir;A definir
SPCAP9410;3000;2022-09-22;1;310883;PRAN TAIFF CERAMIC BIV;1;A definir;6.Aging;0.0018;81,38;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4988523;WARRIOR AKIN MOUSE GAMER WIREL;1;A definir;6.Aging;0.0019;100,35;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4965116;IPAD WI-FI 64GB SPACE GRAY-BRA;1;A definir;3.Tecnologia;0.0024;2941,09;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4384245;MODELADOR TAIFF CURVES 1/2 BIV;1;A definir;6.Aging;0.0024;85,83;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5021308;CEL. DESB. MOTO G31 128GB GRAF;4;A definir;2.Telefonia;0.0028;5532,16;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5162548;CEL.DESB.SAMSUNG GALAXY A03 CO;9;A definir;2.Telefonia;0.0036;6456,78;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5162548;CEL.DESB.SAMSUNG GALAXY A03 CO;9;A definir;2.Telefonia;0.0036;6456,78;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5159636;PRANCHA TAIFF RED ION VM/PTO B;2;A definir;6.Aging;0.0038;265,7;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5162548;CEL.DESB.SAMSUNG GALAXY A03 CO;10;A definir;2.Telefonia;0.004;7174,2;A definir;A definir
SPCAP9410;3000;2022-09-22;1;3699846;SUP TV FIXO 14 A 84 ELG UNI100;5;A definir;4.Baixo_dde;0.0045;102,5;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4384245;MODELADOR TAIFF CURVES 1/2 BIV;2;A definir;6.Aging;0.0048;171,66;A definir;A definir
SPCAP9410;3000;2022-09-22;1;1140590;TAPETE TEXTURIZADO PARA YOGA T;1;A definir;6.Aging;0.005;88,28;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4529200;CJ BAR 3PCS BALDE 1,3L+PEG+COQ;1;A definir;6.Aging;0.0051;95,44;A definir;A definir
SPCAP9410;3000;2022-09-22;1;3699846;SUP TV FIXO 14 A 84 ELG UNI100;6;A definir;4.Baixo_dde;0.0054;123,0;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4942655;TOALHA PARA PES YUMI 48/70 BRA;3;A definir;6.Aging;0.0054;48,3;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4711254;FERRO A VAPOR WALITA RI1747/22;1;A definir;6.Aging;0.0057;154,5;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4807316;SECADOR 2100W PHILCO BEAUTY CO;1;A definir;6.Aging;0.006;122,52;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4051319;SECADOR 2100W GAMA BELLA TOURM;1;A definir;6.Aging;0.0061;114,54;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4936280;SECADOR 2100W TAIFF TOURMALINE;1;A definir;4.Baixo_dde;0.0066;242,62;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4936280;SECADOR 2100W TAIFF TOURMALINE;1;A definir;4.Baixo_dde;0.0066;242,62;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4642945;SECADOR 2000W TAIFF STYLE COBR;1;A definir;6.Aging;0.007;137,02;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4642945;SECADOR 2000W TAIFF STYLE COBR;1;A definir;6.Aging;0.007;137,02;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4642945;SECADOR 2000W TAIFF STYLE COBR;1;A definir;6.Aging;0.007;137,02;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5137594;FERRO A VAPOR MONDIAL F-53 120;1;A definir;6.Aging;0.0072;119,43;A definir;A definir
SPCAP9410;3000;2022-09-22;1;382310;ESPREM 1250ML MONDIAL PREMIUM;1;A definir;4.Baixo_dde;0.0095;53,41;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5148073;NOT ACER A515-54-57CS CI5/8GB/;1;A definir;3.Tecnologia;0.0108;3360,71;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5162548;CEL.DESB.SAMSUNG GALAXY A03 CO;28;A definir;2.Telefonia;0.0112;20087,76;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4711254;FERRO A VAPOR WALITA RI1747/22;2;A definir;6.Aging;0.0114;309,0;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5133394;COBERTOR MIC LISO 180G QUEEN 2;1;A definir;6.Aging;0.0116;44,95;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4807316;SECADOR 2100W PHILCO BEAUTY CO;2;A definir;6.Aging;0.012;245,04;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5162548;CEL.DESB.SAMSUNG GALAXY A03 CO;31;A definir;2.Telefonia;0.0124;22240,02;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4611020;PATINETE MONSTER 2 RODAS ES271;1;A definir;6.Aging;0.0128;185,71;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4611020;PATINETE MONSTER 2 RODAS ES271;1;A definir;6.Aging;0.0128;185,71;A definir;A definir
SPCAP9410;3000;2022-09-22;1;262480;VARAL DE CHAO EM ALUMINIO 6031;1;A definir;6.Aging;0.0152;77,87;A definir;A definir
SPCAP9410;3000;2022-09-22;1;262480;VARAL DE CHAO EM ALUMINIO 6031;1;A definir;6.Aging;0.0152;77,87;A definir;A definir
SPCAP9410;3000;2022-09-22;1;382310;ESPREM 1250ML MONDIAL PREMIUM;2;A definir;4.Baixo_dde;0.019;106,82;A definir;A definir
SPCAP9410;3000;2022-09-22;1;382310;ESPREM 1250ML MONDIAL PREMIUM;2;A definir;4.Baixo_dde;0.019;106,82;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4936280;SECADOR 2100W TAIFF TOURMALINE;3;A definir;4.Baixo_dde;0.0198;727,86;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4619510;SECADOR 2000W TAIFF STYLE TIFF;3;A definir;6.Aging;0.0204;449,34;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4744020;LIQ 15VEL OSTER 1400W OLIQ610;1;A definir;6.Aging;0.0211;155,44;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5133394;COBERTOR MIC LISO 180G QUEEN 2;2;A definir;6.Aging;0.0232;89,9;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4611020;PATINETE MONSTER 2 RODAS ES271;2;A definir;6.Aging;0.0256;371,42;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4936280;SECADOR 2100W TAIFF TOURMALINE;5;A definir;4.Baixo_dde;0.033;1213,1;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4642945;SECADOR 2000W TAIFF STYLE COBR;5;A definir;6.Aging;0.035;685,1;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4920473;MULTIFUNCIONAL EPSON ECOTANK L;1;A definir;3.Tecnologia;0.0423;1022,65;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4920473;MULTIFUNCIONAL EPSON ECOTANK L;1;A definir;3.Tecnologia;0.0423;1022,65;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4920473;MULTIFUNCIONAL EPSON ECOTANK L;1;A definir;3.Tecnologia;0.0423;1022,65;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4642945;SECADOR 2000W TAIFF STYLE COBR;7;A definir;6.Aging;0.049;959,14;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4373448;CLIMATIZADOR BRITANIA BCL01F F;1;A definir;6.Aging;0.0521;299,06;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4373448;CLIMATIZADOR BRITANIA BCL01F F;1;A definir;6.Aging;0.0521;299,06;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4051297;BEBEDOURO ELECTROLUX BE11B BC;1;A definir;6.Aging;0.0732;432,01;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4733088;VENT 40CM COL ARNO ULTRA SIL R;1;A definir;6.Aging;0.0746;299,02;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4733088;VENT 40CM COL ARNO ULTRA SIL R;1;A definir;6.Aging;0.0746;299,02;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4920473;MULTIFUNCIONAL EPSON ECOTANK L;2;A definir;3.Tecnologia;0.0846;2045,3;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4694864;CLIMATIZADOR PHILCO PCL1F FRIO;1;A definir;6.Aging;0.0895;478,62;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4694864;CLIMATIZADOR PHILCO PCL1F FRIO;1;A definir;6.Aging;0.0895;478,62;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4873696;CLIMATIZADOR MIDEA AKAP1 FRIO;1;A definir;6.Aging;0.1064;374,6;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4873696;CLIMATIZADOR MIDEA AKAP1 FRIO;1;A definir;6.Aging;0.1064;374,6;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5159350;"TV 43"" LED LG 4K 43UQ7500PSF W";1;A definir;3.Tecnologia;0.1065;1996,55;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5155487;"TV 43"" SAMSUNG GAMING NEO QLED";1;A definir;3.Tecnologia;0.1093;4635,46;A definir;A definir
SPCAP9410;3000;2022-09-22;1;8188408;ADEGA 12G ELECTROLUX ACS12 110;1;A definir;6.Aging;0.1105;852,09;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5163749;"TV 50"" LED UHD 4K TCL 50P635";1;A definir;3.Tecnologia;0.1229;2170,0;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4835204;"TV 50"" LED UHD 4K SAMSUNG 50AU";1;A definir;3.Tecnologia;0.1461;2678,61;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4835204;"TV 50"" LED UHD 4K SAMSUNG 50AU";1;A definir;3.Tecnologia;0.1461;2678,61;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5150434;"TV 55"" CRYSTAL UHD 4K SAMSUNG";1;A definir;3.Tecnologia;0.1751;3074,67;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4835212;"TV 55"" LED UHD 4K SAMSUNG 55AU";1;A definir;3.Tecnologia;0.1799;3267,17;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4835212;"TV 55"" LED UHD 4K SAMSUNG 55AU";1;A definir;3.Tecnologia;0.1799;3267,17;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5155487;"TV 43"" SAMSUNG GAMING NEO QLED";2;A definir;3.Tecnologia;0.2186;9270,92;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4895932;COL D23 ALT12 078 HELLEN PRO C;1;A definir;6.Aging;0.2309;229,73;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5150426;"TV 50"" CRYSTAL UHD 4K SAMSUNG";3;A definir;3.Tecnologia;0.3948;7925,67;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4835204;"TV 50"" LED UHD 4K SAMSUNG 50AU";3;A definir;3.Tecnologia;0.4383;8035,83;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4817745;FG 5B PISO ESMALTEC SAFIRA GLA;1;A definir;6.Aging;0.4557;1129,78;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5150426;"TV 50"" CRYSTAL UHD 4K SAMSUNG";4;A definir;3.Tecnologia;0.5264;10567,56;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5150426;"TV 50"" CRYSTAL UHD 4K SAMSUNG";4;A definir;3.Tecnologia;0.5264;10567,56;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4835212;"TV 55"" LED UHD 4K SAMSUNG 55AU";3;A definir;3.Tecnologia;0.5397;9801,51;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4835204;"TV 50"" LED UHD 4K SAMSUNG 50AU";5;A definir;3.Tecnologia;0.7305;13393,05;A definir;A definir
SPCAP9410;3000;2022-09-22;1;4844939;"TV 75"" QLED UHD 4K SAMSUNG QN7";3;A definir;1.Lista_Supply;1.1895;26072,1;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5128137;REF SBS 434L PHILCO PRF533ID 1;1;A definir;6.Aging;1.1969;5132,33;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5144485;"TV 55"" MINI QLED UHD 4K TCL 55";5;A definir;3.Tecnologia;1.256;22989,95;A definir;A definir
SPCAP9410;3000;2022-09-22;1;5150426;"TV 50"" CRYSTAL UHD 4K SAMSUNG";11;A definir;3.Tecnologia;1.4476;29060,79;A definir;A definir
SPINT074;1109;2022-09-22;1;5023190;CEL DESB SMARTPHONE HIT P12 DA;1;A definir;2.Telefonia;0.0003;751,22;A definir;A definir
SPINT074;1109;2022-09-22;1;5122643;CEL DESB SAMSUNG GALAXY A23 PR;1;A definir;2.Telefonia;0.0005;1302,88;A definir;A definir
SPINT074;1109;2022-09-22;1;5122643;CEL DESB SAMSUNG GALAXY A23 PR;1;A definir;2.Telefonia;0.0005;1302,88;A definir;A definir
SPINT074;1109;2022-09-22;1;5073138;CEL. DESB. MOTO G22 128GB AZUL;1;A definir;2.Telefonia;0.0008;1112,21;A definir;A definir
SPINT074;1109;2022-09-22;1;4791517;TAB POS TWIST T770F 7/QC/AND/3;1;A definir;3.Tecnologia;0.0015;364,02;A definir;A definir
SPINT074;1109;2022-09-22;1;5132169;CEL.DESB.SAMSUNG GALAXY S20 FE;3;A definir;2.Telefonia;0.0027;6852,45;A definir;A definir
SPINT074;1109;2022-09-22;1;5073138;CEL. DESB. MOTO G22 128GB AZUL;7;A definir;2.Telefonia;0.0056;7785,47;A definir;A definir
SPINT074;1109;2022-09-22;1;5159636;PRANCHA TAIFF RED ION VM/PTO B;3;A definir;5.Escoamento_+7DD;0.0057;347,85;A definir;A definir
SPINT074;1109;2022-09-22;1;4642945;SECADOR 2000W TAIFF STYLE COBR;1;A definir;5.Escoamento_+7DD;0.007;137,02;A definir;A definir
SPINT074;1109;2022-09-22;1;4642945;SECADOR 2000W TAIFF STYLE COBR;1;A definir;5.Escoamento_+7DD;0.007;137,02;A definir;A definir
SPINT074;1109;2022-09-22;1;5123135;NOT ASUS X515JA-BR2750W CI3/4G;1;A definir;3.Tecnologia;0.009;2848,17;A definir;A definir
SPINT074;1109;2022-09-22;1;4964896;NOT SAM NP550XDA-KP1BR CEL/4GB;1;A definir;3.Tecnologia;0.0096;2804,84;A definir;A definir
SPINT074;1109;2022-09-22;1;4744020;LIQ 15VEL OSTER 1400W OLIQ610;1;A definir;5.Escoamento_+7DD;0.0211;155,44;A definir;A definir
SPINT074;1109;2022-09-22;1;3830985;MULTIPROCES PHILCO ALL IN ONE;1;A definir;0.Pv;0.029;215,85;A definir;A definir
SPINT074;1109;2022-09-22;1;4982657;PAINEL CASAL 138 DEMOBILE ESCO;1;A definir;5.Escoamento_+7DD;0.0386;305,36;A definir;A definir
SPINT074;1109;2022-09-22;1;4920473;MULTIFUNCIONAL EPSON ECOTANK L;1;A definir;3.Tecnologia;0.0423;1022,65;A definir;A definir
SPINT074;1109;2022-09-22;1;4805771;F MIC 20L MIDEA MRAS21 110V BC;1;A definir;5.Escoamento_+7DD;0.0488;398,56;A definir;A definir
SPINT074;1109;2022-09-22;1;4933370;HOME SUSP 160 COLIBRI TOCANTIN;1;A definir;5.Escoamento_+7DD;0.0517;383,39;A definir;A definir
SPINT074;1109;2022-09-22;1;4679172;"TV 32"" LED HD SAMSUNG 32T4300";1;A definir;3.Tecnologia;0.0525;1511,09;A definir;A definir
SPINT074;1109;2022-09-22;1;4679172;"TV 32"" LED HD SAMSUNG 32T4300";1;A definir;3.Tecnologia;0.0525;1511,09;A definir;A definir
SPINT074;1109;2022-09-22;1;4968670;"TV 32"" PHILCO ROKU LED PTV32G7";1;A definir;3.Tecnologia;0.055;1027,33;A definir;A definir
SPINT074;1109;2022-09-22;1;4789458;MULT HP DESKJET ADVANTAGE 2774;2;A definir;3.Tecnologia;0.0616;728,52;A definir;A definir
SPINT074;1109;2022-09-22;1;5146372;LAVA ROUP PO S/ PERF OMO PROTE;3;A definir;0.Pv;0.0981;56,13;A definir;A definir
SPINT074;1109;2022-09-22;1;4982541;MOD PON CAS 138/158 4PT DEMOBI;1;A definir;5.Escoamento_+7DD;0.1107;359,17;A definir;A definir
SPINT074;1109;2022-09-22;1;4920473;MULTIFUNCIONAL EPSON ECOTANK L;3;A definir;3.Tecnologia;0.1269;3067,95;A definir;A definir
SPINT074;1109;2022-09-22;1;4982606;MOD MESA DE CAB 1PT 3GV DEMOBI;2;A definir;5.Escoamento_+7DD;0.169;692,5;A definir;A definir
SPINT074;1109;2022-09-22;1;5128927;CENTRIFUGA 15KG BRITANIA BCR15;1;A definir;5.Escoamento_+7DD;0.1697;397,95;A definir;A definir
SPINT074;1109;2022-09-22;1;4982738;MOD 2PT 3GV DEMOBILE ESCOCIA A;1;A definir;5.Escoamento_+7DD;0.1789;569,9;A definir;A definir
SPINT074;1109;2022-09-22;1;4982673;MOD CANTO 2PT 3GV DEMOBILE ESC;1;A definir;5.Escoamento_+7DD;0.2051;830,29;A definir;A definir
SPINT074;1109;2022-09-22;1;4983009;MOD SAP 1PT C/ESP DEMOBILE ESC;1;A definir;5.Escoamento_+7DD;0.2098;569,61;A definir;A definir
SPINT074;1109;2022-09-22;1;3945871;LAV 10,0K SUGGAR LAVAMAX ECO 1;1;A definir;5.Escoamento_+7DD;0.2934;386,44;A definir;A definir
SPINT074;1109;2022-09-22;1;4646347;LAV 10K COLORMAQ LCS 110V PRAT;1;A definir;5.Escoamento_+7DD;0.3099;400,95;A definir;A definir
SPINT074;1109;2022-09-22;1;5123518;BICICLETA NETUNO ARO 29 PRETA/;1;A definir;5.Escoamento_+7DD;0.3402;756,44;A definir;A definir
SPINT074;1109;2022-09-22;1;5031958;LAV 14KG SUGGAR LAVAMAX LE1401;1;A definir;5.Escoamento_+7DD;0.3499;450,34;A definir;A definir
SPINT074;1109;2022-09-22;1;4539605;LAV 16K COLORMAQ LCS 110V BC.;1;A definir;5.Escoamento_+7DD;0.3695;533,66;A definir;A definir
SPINT074;1109;2022-09-22;1;4895908;COL D20 ALT12 078 HELLEN PRO C;2;A definir;5.Escoamento_+7DD;0.4898;380,92;A definir;A definir
SPINT074;1109;2022-09-22;1;4836103;FG 4B PISO ATLAS MONACO PLUS B;2;A definir;1.Lista_Supply;0.5282;1082,18;A definir;A definir
SPINT074;1109;2022-09-22;1;4608186;LAV 12K BRASTEMP BWK12ABANA 11;1;A definir;1.Lista_Supply;0.5372;1925,3;A definir;A definir
SPINT074;1109;2022-09-22;1;3918963;FG 4B PISO ESMALTEC VENEZA SUP;2;A definir;1.Lista_Supply;0.5646;1111,18;A definir;A definir
SPINT074;1109;2022-09-22;1;4691954;COL D28 ALT14 088 ORTOBOM CANN;2;A definir;5.Escoamento_+7DD;0.5688;771,78;A definir;A definir
SPINT074;1109;2022-09-22;1;4665864;FG 4B PISO CONTINENTAL FC4VP M;2;A definir;1.Lista_Supply;0.741;2362,14;A definir;A definir
SPINT074;1109;2022-09-22;1;4556151;FG 4B PISO ATLAS DAKO SUPREME;2;A definir;1.Lista_Supply;0.7428;2031,04;A definir;A definir
SPINT074;1109;2022-09-22;1;5048877;FG 4B PISO ATLAS COLISEUM PLUS;3;A definir;1.Lista_Supply;0.762;1398,84;A definir;A definir
SPINT074;1109;2022-09-22;1;4088336;FREEZER 309L CONSUL CHA31 HORI;1;A definir;5.Escoamento_+7DD;0.8134;2276,04;A definir;A definir
SPINT074;1109;2022-09-22;1;4836090;FG 5B PISO ATLAS MONACO PLUS B;2;A definir;1.Lista_Supply;0.8198;1399,44;A definir;A definir
SPINT074;1109;2022-09-22;1;4692195;COLCHONETE D20 ESP8 078 ORTOBO;5;A definir;5.Escoamento_+7DD;0.849;670,15;A definir;A definir
SPINT074;1109;2022-09-22;1;4895916;COL D20 ALT12 088 HELLEN PRO C;4;A definir;5.Escoamento_+7DD;1.026;854,04;A definir;A definir
SPINT074;1109;2022-09-22;1;4691920;COL D23 ALT14 088 ORTOBOM CANN;4;A definir;5.Escoamento_+7DD;1.1184;1347,64;A definir;A definir
SPINT074;1963;2022-09-22;1;5023190;CEL DESB SMARTPHONE HIT P12 DA;1;A definir;2.Telefonia;0.0003;751,22;A definir;A definir
SPINT074;1963;2022-09-22;1;5023190;CEL DESB SMARTPHONE HIT P12 DA;1;A definir;2.Telefonia;0.0003;751,22;A definir;A definir
SPINT074;1963;2022-09-22;1;5122643;CEL DESB SAMSUNG GALAXY A23 PR;1;A definir;2.Telefonia;0.0005;1302,88;A definir;A definir
SPINT074;1963;2022-09-22;1;5122643;CEL DESB SAMSUNG GALAXY A23 PR;1;A definir;2.Telefonia;0.0005;1302,88;A definir;A definir
SPINT074;1963;2022-09-22;1;5122643;CEL DESB SAMSUNG GALAXY A23 PR;1;A definir;2.Telefonia;0.0005;1302,88;A definir;A definir
SPINT074;1963;2022-09-22;1;5123160;CEL. DESB SMARTPHONE HIT PHILC;1;A definir;2.Telefonia;0.0007;406,08;A definir;A definir
SPINT074;1963;2022-09-22;1;5132142;CEL.DESB.SAMSUNG GALAXY S20 FE;1;A definir;2.Telefonia;0.0009;2284,37;A definir;A definir
SPINT074;1963;2022-09-22;1;4643623;CEL DESB MOTO G8 POWER 64GB PT;1;A definir;2.Telefonia;0.0009;1279,16;A definir;A definir
SPINT074;1963;2022-09-22;1;4643623;CEL DESB MOTO G8 POWER 64GB PT;1;A definir;2.Telefonia;0.0009;1279,16;A definir;A definir
SPINT074;1963;2022-09-22;1;5122660;CEL.DESB.SAMSUNG GALAXY A13 12;4;A definir;2.Telefonia;0.002;4727,24;A definir;A definir
SPINT074;1963;2022-09-22;1;5049636;CEL.DESB SAMSUNG GALAXY A03 PR;5;A definir;2.Telefonia;0.002;4563,25;A definir;A definir
SPINT074;1963;2022-09-22;1;5123160;CEL. DESB SMARTPHONE HIT PHILC;3;A definir;2.Telefonia;0.0021;1218,24;A definir;A definir
SPINT074;1963;2022-09-22;1;5073138;CEL. DESB. MOTO G22 128GB AZUL;3;A definir;2.Telefonia;0.0024;3336,63;A definir;A definir
SPINT074;1963;2022-09-22;1;4791517;TAB POS TWIST T770F 7/QC/AND/3;2;A definir;3.Tecnologia;0.003;728,04;A definir;A definir
SPINT074;1963;2022-09-22;1;5132169;CEL.DESB.SAMSUNG GALAXY S20 FE;4;A definir;2.Telefonia;0.0036;9136,6;A definir;A definir
SPINT074;1963;2022-09-22;1;5073138;CEL. DESB. MOTO G22 128GB AZUL;7;A definir;2.Telefonia;0.0056;7785,47;A definir;A definir
